Run	Cell	Barcode	Species	s4U	Time	ActD	Group	CellLine	Stage	Platform	Label	UMI	Cells	LibStruct	Remark	Cell.Reads	Trimmed.Reads	Trimmed.Ratio	Mapped.Reads	Mapped.Ratio	Mito.Ratio	Filtered.Reads	Filtered.Ratio	FilteredClip.Reads	FilteredClip.Ratio	UMIs	UMIs.2Reads	Duplicate.Reads	Duplicate.Ratio	Unique.Reads	Genes	Isoforms.Assembled	Isoforms.Known	AC.Ratio	AG.Ratio	AT.Ratio	CA.Ratio	CG.Ratio	CT.Ratio	GA.Ratio	GC.Ratio	GT.Ratio	TA.Ratio	TC.Ratio	TG.Ratio	Pe	Pc	Pc_Pe	UMIs.2Reads.Nascent.2TCs	UMIs.2Reads.Nascent.2TCs.Ratio	Genes.2Reads	Genes.2Reads.Nascent.2TCs
20230103_BlastocystC80	20230103_BlastocystC80.C59	62	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	618765.0	227977.0	0.3684387449193151	227557.0	0.9981577088916864	0.0959207341670028	179297.0	0.7879212680778882	158970.0	0.886629447230015	10766.0	6593.0	148204.0	0.9322765301629238	10766.0	2678.0			9.331574472932676e-05	0.0004405230286897	0.0001799660791208	0.0001161953334005	0.0001085417485658	0.0005587116929381	0.0003431387428716	0.0002256797116578	0.000248115706384	0.0002437269329866	0.0185857905908508	0.0001985923157669				2305.0	0.3496132261489458	2179.0	1378.0
20230103_BlastocystC80	20230103_BlastocystC80.C60	63	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	318747.0	93241.0	0.2925235374764312	92831.0	0.9956027927628404	0.0998413169403842	69774.0	0.7516239187340436	59518.0	0.8530111502852066	2830.0	1685.0	56688.0	0.9524513592526632	2830.0	887.0			8.23705781708554e-05	0.0004965769141157	0.0001553273759793	0.0001084665468648	0.0001231241883331	0.0003459203386501	0.0003587294663253	0.0002181075155258	0.0001750599795667	0.0002168393396989	0.0065077015786408	0.0001689329739515				495.0	0.2937685459940652	632.0	345.0
20230103_BlastocystC80	20230103_BlastocystC80.C61	64	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	33827.0	14712.0	0.4349188518047713	14690.0	0.998504622077216	0.2326035647432245	9429.0	0.6418652144315861	8690.0	0.9216247746314562	2850.0	1430.0	5840.0	0.6720368239355581	2850.0	1200.0			6.988084022651745e-05	0.0003105815121178	8.282173656476143e-05	7.864417443277889e-05	6.740929237095334e-05	0.0004662476055657	0.0002627836098882	0.0001625465628174	0.0001733830003386	0.0002019424682281	0.0150037795988985	0.000139176565941				560.0	0.3916083916083916	757.0	425.0
20230103_BlastocystC80	20230103_BlastocystC80.C62	65	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	731598.0	277848.0	0.3797823394815185	277508.0	0.9987763093489964	0.0844119162972889	222053.0	0.800167923086902	187823.0	0.845847612957267	17495.0	11095.0	170328.0	0.906853793198916	17495.0	3635.0			0.0001257220591992	0.0014061995468612	0.0001887516170283	0.0001402895009554	0.0001207942297055	0.0004931156845573	0.0003611186894779	0.0002086703804468	0.000222365500407	0.0002407807369625	0.0180054099743962	0.0001955891572023				3917.0	0.3530419107706174	3015.0	1941.0
20230103_BlastocystC80	20230103_BlastocystC80.C63	66	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	422868.0	84429.0	0.1996580493203553	84122.0	0.9963638086439494	0.1157763592226774	68843.0	0.8183709374479922	52456.0	0.7619656319451505	2375.0	1430.0	50081.0	0.9547239591276498	2375.0	233.0			0.0001558762926772	0.0006161984694896	0.0003702061951084	0.0003173429460516	0.0001509689743352	0.000603875897341	0.0005175189180244	0.0002437153044184	0.0003249537392246	0.0004031139241831	0.0025364765748928	0.0001806159790171				170.0	0.1188811188811188	165.0	70.0
20230103_BlastocystC80	20230103_BlastocystC80.C64	67	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	312020.0	144595.0	0.463415806679059	144534.0	0.9995781320239288	0.0299805082564083	131879.0	0.9124427470352996	111664.0	0.846715549860099	15195.0	9351.0	96469.0	0.8639221235133974	15195.0	4017.0			0.0001124939080632	0.0007981371578414	0.0001936603986912	0.0001301949041243	0.0001482339571054	0.0004917602703975	0.0003610708885104	0.0002152251060645	0.0002424546255493	0.0002299210837265	0.011658286503007	0.0001949730790001				5065.0	0.5416532991123943	3174.0	2389.0
20230103_BlastocystC80	20230103_BlastocystC80.C65	68	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	138777.0	89662.0	0.6460868875966479	89607.0	0.9993865851754368	0.0607136277098814	76472.0	0.8534154697735667	69496.0	0.9087770687310388	9269.0	5750.0	60227.0	0.8666254172902037	9269.0	3025.0			7.132065570509629e-05	0.0008264035610599	0.0001177772296047	6.970161435909017e-05	0.0001045524215386	0.0003708125883903	0.0002577768167002	0.0001674560394932	0.0001740487969536	0.0001865680836219	0.0182569190357879	0.0001626310464779				2784.0	0.4841739130434783	2426.0	1700.0
20230103_BlastocystC80	20230103_BlastocystC80.C66	69	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	320965.0	89602.0	0.2791643948717149	89346.0	0.9971429209169438	0.1607691164817749	67783.0	0.758657354554205	59364.0	0.8757948158092738	4866.0	2801.0	54498.0	0.9180311299777644	4866.0	1511.0			0.0001247151725544	0.0004871227916244	0.0002406269211638	0.000181783510097	0.0001764369362706	0.0005916875034529	0.0004703872220694	0.0003303086743208	0.0003112856616636	0.0003654720654925	0.018887907384713	0.0002410560431972				1141.0	0.4073545162441985	1076.0	727.0
20230103_BlastocystC80	20230103_BlastocystC80.C67	70	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	235836.0	116770.0	0.4951322105191743	116438.0	0.9971568039736234	0.0896719126161437	91508.0	0.7858946392071317	80901.0	0.884086637233903	9246.0	5592.0	71655.0	0.8857121667222903	9246.0	3094.0			8.644112684898183e-05	0.0008527631733825	0.0001722691960607	0.0001040405374788	9.445785639531024e-05	0.0005366301406806	0.0003600041216929	0.0001880522424585	0.0002170328962621	0.0002383192791877	0.0151954444751697	0.0001683777516				2552.0	0.4563662374821173	2402.0	1484.0
20230103_BlastocystC80	20230103_BlastocystC80.C68	71	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	547172.0	290825.0	0.5315056325981593	290419.0	0.9986039714605004	0.0546160859705586	242629.0	0.8354446506599086	224872.0	0.9268141895651384	15322.0	9509.0	209550.0	0.9318634601017468	15322.0	4267.0			9.21237025911885e-05	0.0006843475049631	0.0001998007575679	0.0001115452902536	0.0001097817283523	0.0006000519368979	0.0003743359297317	0.0002531780953319	0.0003054012998146	0.0002625059612487	0.0139997552195216	0.0002519550785618				4167.0	0.4382164265432748	3593.0	2453.0
20230103_BlastocystC80	20230103_BlastocystC80.C69	72	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	406475.0	189091.0	0.4651971215941939	188849.0	0.9987201929229842	0.0788339727506947	163752.0	0.867105465212948	148045.0	0.9040805608481116	10991.0	6746.0	137054.0	0.9257590597453476	10991.0	2992.0			9.535808133903416e-05	0.0007313917864279	0.0001465602038314	0.0001055576080646	0.000107125295313	0.0004060309973574	0.000318457856754	0.0001678425489229	0.0002224775135283	0.0001875162062346	0.0109902076497822	0.0001577284755567				2647.0	0.3923806700266825	2497.0	1460.0
20230103_BlastocystC80	20230103_BlastocystC80.C70	73	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	244166.0	84702.0	0.346903336254843	83879.0	0.990283582441973	0.1238605381289416	63627.0	0.7585569689672027	50729.0	0.7972873151335125	3058.0	1834.0	47671.0	0.9397188984604466	3058.0	929.0			5.12326853746862e-05	0.0004557012541222	0.000151001598999	6.0765379585474433e-05	0.0001056789210182	0.0005046168478619	0.0002022244691607	0.0001791862384968	0.0001510284010188	0.0001765302970122	0.0147430380864115	0.0001406725804316				723.0	0.3942202835332606	741.0	473.0
20230103_BlastocystC80	20230103_BlastocystC80.C71	75	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	217872.0	98125.0	0.4503791216861276	97952.0	0.9982369426751592	0.1061939680800214	76668.0	0.7827098987259066	65341.0	0.852259091146241	8550.0	4996.0	56791.0	0.8691480081419017	8550.0	3078.0			9.027518776580112e-05	0.0014496745480639	0.0001423316829008	9.9483354727204e-05	8.315026663766307e-05	0.0004536144010322	0.0003074805731381	0.0001801259192754	0.0001801259192754	0.0001928640308582	0.0193818055779572	0.0001530557967309				2534.0	0.5072057646116893	2334.0	1525.0
20230103_BlastocystC80	20230103_BlastocystC80.C72	76	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	563146.0	283658.0	0.5037024146491318	283296.0	0.9987238152987048	0.0894765427187956	238060.0	0.8403224895515644	205277.0	0.8622910190708225	14607.0	9231.0	190670.0	0.9288424908781792	14607.0	3923.0			7.242209802882005e-05	0.0008970106598243	0.0001298874584212	8.005656170120194e-05	8.266710175667591e-05	0.0004516234295969	0.0002876199449554	0.0001681915482713	0.0001834816890233	0.0001772837670302	0.0148623573745952	0.0001416632410911				5153.0	0.5582277109738923	3287.0	2525.0
20230103_BlastocystC80	20230103_BlastocystC80.C73	77	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	127015.0	57517.0	0.4528362791796244	57368.0	0.997409461550498	0.226032023520998	38960.0	0.6791242504532143	34010.0	0.872946611909651	2903.0	1540.0	31107.0	0.914642752131726	2903.0	1199.0			7.169295749836642e-05	0.0004854637407746	0.0001515793958536	4.701962733586792e-05	7.388798581350672e-05	0.0004724353032318	0.0002558043746883	0.0001647553599687	0.0001690910273363	0.0002216604928535	0.0189690229461237	0.000132143755355				842.0	0.5467532467532468	825.0	550.0
20230103_BlastocystC80	20230103_BlastocystC80.C74	78	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	497178.0	264557.0	0.5321172698711528	264014.0	0.997947512256338	0.1375965006445917	171921.0	0.6511813767451726	157185.0	0.914286212853578	10717.0	6664.0	146468.0	0.9318191939434424	10717.0	2833.0			7.478040972803943e-05	0.0003409712260076	0.0001420141726027	9.529820526920962e-05	8.123781432785082e-05	0.0004843023546468	0.000274571158335	0.0001679990645338	0.0002035230958009	0.0002011305888061	0.0146590432790452	0.0001820452044668				2412.0	0.3619447779111645	2334.0	1469.0
20230103_BlastocystC80	20230103_BlastocystC80.C75	79	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	67932.0	18435.0	0.2713743154919625	18413.0	0.9988066178464876	0.0827645051194539	15050.0	0.8173573019062619	14249.0	0.9467774086378736	1430.0	775.0	12819.0	0.8996420801459751	1430.0	829.0			2.999940001199976e-05	0.0002999940001199	0.0001237475250494	5.62436996240325e-05	6.057013805665039e-05	0.0005148461734815	0.000181647909838	0.0001533915683076	0.0001291718469959	0.0001153287864627	0.009266071464079	5.567596587858662e-05				308.0	0.3974193548387096	525.0	255.0
20230103_BlastocystC80	20230103_BlastocystC80.C76	80	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	223310.0	83459.0	0.3737360619766244	83215.0	0.9970764087755664	0.0845464803644316	65714.0	0.7896893588896232	57395.0	0.8734059713303102	8391.0	4994.0	49004.0	0.8538025960449517	8391.0	2900.0			6.286456686313431e-05	0.0004686267711615	0.0001454139980975	7.978445488153773e-05	9.249348309275612e-05	0.0004532886728667	0.0002632929258375	0.0001777732286985	0.0001973013485176	0.0001783814853231	0.0074913617114051	0.0001394018274192				2422.0	0.4849819783740489	2172.0	1427.0
20230103_BlastocystC80	20230103_BlastocystC80.C77	81	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	632139.0	301264.0	0.4765787271470357	301108.0	0.9994821817409316	0.1152305723980642	222677.0	0.7395253530294777	210094.0	0.9434921433286778	9400.0	5775.0	200694.0	0.955258122554666	9400.0	2668.0			7.918366127321352e-05	0.0003466152719884	0.0001583673225464	7.263881479281393e-05	0.0001049227324785	0.0005528620903675	0.0002786809103576	0.0001709555164378	0.0001974965555195	0.0002067305562528	0.0128934583768231	0.0001515505957492				2544.0	0.4405194805194805	2236.0	1520.0
20230103_BlastocystC80	20230103_BlastocystC80.C78	82	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	472355.0	312855.0	0.6623302389092949	312525.0	0.9989451982547826	0.1041772197053472	251126.0	0.803538916886649	228992.0	0.9118609781543926	15811.0	9887.0	213181.0	0.9309539197875908	15811.0	3820.0			8.304327011110774e-05	0.0004733466396333	0.0001224888234138	8.183879071151608e-05	9.496800847272186e-05	0.0004625861057864	0.0002867360938173	0.0001628428972113	0.0001653290483137	0.0001702598873454	0.0144358272795256	0.0001419569450334				3932.0	0.3976939415393952	3241.0	2115.0
20230103_BlastocystC80	20230103_BlastocystC80.C79	83	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	258336.0	61135.0	0.2366491700730831	61114.0	0.9996564979144515	0.4639422562059586	25028.0	0.409529731321792	21756.0	0.8692664216077992	253.0	127.0	21503.0	0.9883710240853096	253.0	33.0			0.0	0.0001250429835255	3.126074588139673e-05	0.0	0.0	0.0003124145741398	0.000119650620189	0.000159534160252	3.988354006301599e-05	3.2365601838366184e-05	0.0015211832864032	0.0				5.0	0.0393700787401574	20.0	4.0
20230103_BlastocystC80	20230103_BlastocystC80.C80	84	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	122139.0	46694.0	0.3823021311784115	46660.0	0.999271855056324	0.0746658047237549	40079.0	0.8589584226318046	36338.0	0.9066593477881184	5660.0	3432.0	30678.0	0.8442401893334801	5660.0	2079.0			5.790617371242575e-05	0.0005902366127529	0.0001229236319158	8.998968579755089e-05	9.460454147947658e-05	0.0005307084034214	0.0003210237458286	0.0001842301221765	0.0002515237596183	0.0002427533818983	0.0121290760548493	0.0001879727514699				1518.0	0.4423076923076923	1522.0	1002.0
20230103_BlastocystC80	20230103_BlastocystC80.C81	85	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	130917.0	31404.0	0.2398771740873989	31142.0	0.9916571137434722	0.0798592788038698	26155.0	0.8398625650247254	21601.0	0.8258841521697572	1282.0	808.0	20319.0	0.9406508957918616	1282.0	184.0			6.403916350621535e-05	0.000249041191413	0.0001209628644006	5.7632458600683904e-05	5.282975371729358e-05	0.0003554001613708	0.0002698595310125	0.0001704375985342	0.0001230938211636	0.0001638819737632	0.0016076041235826	5.852927634402728e-05				29.0	0.0358910891089108	123.0	22.0
20230103_BlastocystC80	20230103_BlastocystC80.C82	86	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	236654.0	127900.0	0.540451460782408	127437.0	0.9963799843627834	0.0593728477089494	92870.0	0.7287522462079302	78958.0	0.850199203187251	12205.0	7006.0	66753.0	0.8454241495478609	12205.0	3176.0			6.359361648346539e-05	0.000922909039218	0.0001095520283958	5.840419521826884e-05	6.795103482125508e-05	0.0004969972381554	0.0002287914120511	0.0001557500222883	0.0001659543340934	0.0001946645188495	0.0218905550337232	0.000142791165689				3093.0	0.4414787325149871	2465.0	1686.0
20230103_BlastocystC80	20230103_BlastocystC80.C83	87	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	582886.0	269550.0	0.4624403399635606	269250.0	0.9988870339454646	0.037603658511441	233384.0	0.8667929433611885	211709.0	0.907127309498509	9406.0	5836.0	202303.0	0.9555710905063082	9406.0	2382.0			8.577258827761329e-05	0.000761979737722	0.0001648961387042	9.723309697648932e-05	9.57709451422564e-05	0.0005095599142301	0.0003209589695821	0.0001842025390645	0.0002100188040091	0.0001858994889504	0.0088730452703549	0.0001545681144082				1876.0	0.32145305003427	2039.0	984.0
20230103_BlastocystC80	20230103_BlastocystC80.C84	88	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	575670.0	373207.0	0.6483002414577796	372953.0	0.9993194125512116	0.2417906417397748	241473.0	0.6474622807699629	231949.0	0.9605587374157774	9058.0	5578.0	222891.0	0.9609483119133948	9058.0	2346.0			8.745012063744141e-05	0.0004232585838852	0.0001661552292111	9.025584712163762e-05	7.427304086051428e-05	0.0005894835015131	0.0003531327989196	0.0001852350340586	0.0002153471331912	0.000233919799436	0.0124566757318029	0.0001535656698588				2691.0	0.4824309788454643	2024.0	1385.0
20230103_BlastocystC80	20230103_BlastocystC80.C85	89	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	191674.0	89271.0	0.4657439193630852	89132.0	0.9984429433970718	0.1067992261668353	69717.0	0.7821769959161693	59186.0	0.8489464549535981	5956.0	3545.0	53230.0	0.8993680938059676	5956.0	2245.0			7.698617699918501e-05	0.0007247319420957	0.0001238858020676	0.0001064303170305	0.0001023758287627	0.0004520754418631	0.0003514045678774	0.0001699728616363	0.0001909807434116	0.0001769053722107	0.0071471613137435	0.0001557135828313				1538.0	0.4338504936530324	1659.0	989.0
20230103_BlastocystC80	20230103_BlastocystC80.C86	90	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	87551.0	46360.0	0.5295199369510343	46322.0	0.9991803278688524	0.0608373977992978	39859.0	0.8604766633565045	33590.0	0.8427205900800321	6900.0	4085.0	26690.0	0.7945817207502233	6900.0	2493.0			0.0001037924219621	0.0007724878618165	0.000128464391117	9.002925950934053e-05	8.359859811581621e-05	0.0004290169815394	0.0002558573367529	0.0001691111849086	0.0001883881075406	0.0002465005722334	0.0146280482436834	0.0001795932740558				2243.0	0.5490820073439413	1822.0	1327.0
20230103_BlastocystC80	20230103_BlastocystC80.C87	91	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	164007.0	91229.0	0.556250647838202	91124.0	0.998849050192373	0.0420944680952551	80329.0	0.8815350511391071	68865.0	0.8572869075925258	5943.0	3771.0	62922.0	0.9137007187976476	5943.0	2114.0			9.639731729129264e-05	0.0012817979913089	0.0001555719081037	0.0001142253529982	0.0001173691700532	0.0004202235463513	0.0003608510502559	0.0002193017432494	0.000186406481762	0.0002128334637266	0.0244226399626359	0.000146815676367				2480.0	0.6576504905860514	1690.0	1383.0
20230103_BlastocystC80	20230103_BlastocystC80.C88	92	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	666020.0	336562.0	0.5053331731779827	336160.0	0.9988055692561846	0.1694279925475685	224237.0	0.6670543788672061	203544.0	0.9077181731828378	17733.0	10954.0	185811.0	0.9128787878787878	17733.0	4045.0			8.51223143627333e-05	0.0004809787408903	0.0001438793101175	8.706976180741683e-05	9.253791109967006e-05	0.0004753083615573	0.0003355715448144	0.0001974185818538	0.000236662032202	0.00023044999413	0.0097986705051282	0.0001782726369685				3985.0	0.3637940478364068	3413.0	2187.0
20230103_BlastocystC80	20230103_BlastocystC80.C89	93	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	330579.0	179479.0	0.542923174188318	179411.0	0.9996211255912948	0.1750583043188139	124864.0	0.6959662451020283	115286.0	0.9232925422860072	7782.0	4832.0	107504.0	0.9324983085543778	7782.0	2140.0			7.004430085843182e-05	0.0005681371069628	0.0001054988235151	6.109540571276956e-05	4.451236701930353e-05	0.0004110848012959	0.0002366707058467	0.0001747060119523	0.0001979427721627	0.0001757963574994	0.0259642430208846	0.0001476689402995				2572.0	0.5322847682119205	1784.0	1370.0
20230103_BlastocystC80	20230103_BlastocystC80.C90	94	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	268415.0	140489.0	0.5234021943632062	140345.0	0.998975008719544	0.1870849725612048	97323.0	0.693455413445438	91863.0	0.9438981535710984	7711.0	4603.0	84152.0	0.9160597846793594	7711.0	2160.0			0.0001124073487273	0.0003895496050722	0.0002219076108496	8.619203585588692e-05	0.0001041020692804	0.0005473753965393	0.0003772594386592	0.0001965999891604	0.0002922432271303	0.0002512021452254	0.0006177938937455	0.0002123985618166				71.0	0.0154247230067347	1738.0	31.0
20230103_BlastocystC80	20230103_BlastocystC80.C91	95	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	1102821.0	548636.0	0.4974841792095	546265.0	0.9956783732748123	0.0570657380838042	398600.0	0.7296824801149625	322715.0	0.8096211741093828	13284.0	7731.0	309431.0	0.9588367444959176	13284.0	2531.0			7.595942221916096e-05	0.0005973757950795	0.0001165140289971	7.170033137180175e-05	7.428412709691171e-05	0.0002357713599162	0.0004153302460862	0.0002230705476012	0.0001854813116794	0.0002202480961836	0.0211240426367583	0.0001643337188243				1516.0	0.1960936489458026	2087.0	904.0
20230103_BlastocystC80	20230103_BlastocystC80.C92	96	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	586407.0	366064.0	0.6242490284051861	365754.0	0.9991531535469208	0.0868511184518703	300205.0	0.8207839148717444	286532.0	0.9544544561216504	12146.0	7502.0	274386.0	0.95761031926626	12146.0	2974.0			7.098552115478586e-05	0.00065207629898	0.000119960027998	6.139420988283061e-05	7.952011946728536e-05	0.0004870607317371	0.0002587240765646	0.0001809413584503	0.0002107304845366	0.0001960833960937	0.0261373867441735	0.0001778293862471				3760.0	0.5011996800853106	2558.0	1976.0
20230103_BlastocystC81	20230103_BlastocystC81.C01	1	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	265214.0	94661.0	0.3569230885247385	94073.0	0.9937883605708792	0.1753200217466515	66743.0	0.7094809350185495	52700.0	0.7895959126799814	5820.0	3697.0	46880.0	0.8895635673624288	5820.0	1718.0			0.0001352556815437	0.0009317613617456	0.0001985896911554	0.0001179611498564	0.000134812742693	0.0005272141187459	0.0003466594426818	0.0002180970003627	0.0002295757898555	0.0002721464822818	0.0156574193091302	0.0002012984311092				1571.0	0.424939139843116	1355.0	847.0
20230103_BlastocystC81	20230103_BlastocystC81.C02	2	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	319171.0	140739.0	0.4409517155380658	140472.0	0.9981028712723552	0.0576964819421949	112871.0	0.8035124437610343	102084.0	0.9044307217974502	8511.0	5171.0	93573.0	0.9166274832490888	8511.0	2668.0			9.100535466252052e-05	0.0005167253188465	0.0002036052002619	8.044398157919321e-05	0.0001020687078101	0.0005336982433802	0.0003717174197354	0.0002276342914435	0.0003001021370341	0.0002722227379942	0.0108566519120893	0.0002202958573364				1921.0	0.371494875265906	2083.0	1222.0
20230103_BlastocystC81	20230103_BlastocystC81.C03	4	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	469638.0	265204.0	0.5646987679872583	264626.0	0.9978205456931268	0.0789345566424581	183514.0	0.6934843892890343	170261.0	0.9277820765718148	10903.0	6832.0	159358.0	0.9359630214787884	10903.0	2641.0			0.0001276901920302	0.0005451940783314	0.0002309901226614	0.0001502248150507	0.0001124677759738	0.0004715613178331	0.0004694934212622	0.0002899355068391	0.0003256916283259	0.0003404418891023	0.0200830916593227	0.0002964898727849				3258.0	0.4768735362997658	2231.0	1656.0
20230103_BlastocystC81	20230103_BlastocystC81.C04	5	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	827339.0	180401.0	0.2180496749216464	179531.0	0.9951774103247764	0.117717137769306	140710.0	0.7837643638146058	123122.0	0.875005330111577	7330.0	4451.0	115792.0	0.9404655544906678	7330.0	1575.0			0.0003805448991556	0.0014487153303761	0.0008396965631946	0.0004750745509045	0.0004441124620472	0.0008746790102194	0.0013410926228737	0.0005825981831498	0.0006430916047229	0.0008522580322035	0.0091515106232567	0.0006034775083522				1203.0	0.2702763423949674	1195.0	690.0
20230103_BlastocystC81	20230103_BlastocystC81.C05	6	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	554298.0	301645.0	0.5441928349010821	301211.0	0.9985612226292496	0.15557060886197	211918.0	0.7035533230858103	196601.0	0.9277220434318936	14165.0	8566.0	182436.0	0.9279505190716222	14165.0	3412.0			5.706591813409522e-05	0.0004468369061443	0.0001017496087485	5.94770630954534e-05	5.887015428835694e-05	0.0003829594572778	0.000257613772114	0.0001524652937001	0.0001810890461572	0.0002160936901205	0.0180094957419976	0.0001586938036822				3528.0	0.4118608452019612	2762.0	1907.0
20230103_BlastocystC81	20230103_BlastocystC81.C06	7	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	600162.0	161171.0	0.268545825960324	160602.0	0.9964695882013512	0.0462755891966282	133056.0	0.8284828333395599	117657.0	0.8842667748917749	6245.0	4037.0	111412.0	0.9469219850922596	6245.0	1535.0			0.0004246577972316	0.0017930849123615	0.0008900151663499	0.0005235706521197	0.0005036251034675	0.0007579308487828	0.0014889837523134	0.0005645303795467	0.0006566037033936	0.0010082254614417	0.0071616644982027	0.0007118442234326				1211.0	0.2999752291305425	1279.0	697.0
20230103_BlastocystC81	20230103_BlastocystC81.C07	8	Mouse	400	3.0		MouseBlastocyst		Late-blastocyst	R10	Late-blastocystX	20	1	struct2	late blastocystX 400um 3h	227196.0	111634.0	0.4913554816105917	110652.0	0.9912033968145906	0.1433562071116656	75526.0	0.6825543144272133	64808.0	0.8580886052485237	5745.0	3566.0	59063.0	0.9113535366004196	5745.0	2028.0			0.0001081023816035	0.0014193842704548	0.0001805309772779	0.0001319287239656	8.384255354826619e-05	0.0004549691508722	0.0003203761565579	0.000198050714963	0.0002073707486084	0.0002597461520138	0.0204847838662477	0.0001565282488118				1852.0	0.5193494111048794	1600.0	1082.0
