Run	Cell	CellLine	s4U	Time	Method	Layout	Strand	Species	Total.Reads	Trimmed.Reads	Trimmed.Reads.Ratio	RiboRNA.Ratio	Clean.Reads	UniqMapped.Reads	UniqMapped.Ratio	Filtered.Reads	Uniq.Reads	Uniq.Ratio	Stranded.Reads	Forward	Reverse	Stranded.Ratio	AC.Ratio	AG.Ratio	AT.Ratio	CA.Ratio	CG.Ratio	CT.Ratio	GA.Ratio	GC.Ratio	GT.Ratio	TA.Ratio	TC.Ratio	TG.Ratio	Genes.Protein_coding	Genes.Protein_coding.Nascent	Genes.lncRNA	Genes.lncRNA.Nascent	Pe	Pc	Pc_Pe
GSE128273_NASCseq_K562	SRR8724039	K562	50	1.0	NASC-seq	PE	UN	Human	2748641	2639659	0.9603505877995707	0.15138849374104757	2240045	1905179	0.8505092531623248	1727489	1455378	0.8424817755713639	1270592	638925	631667	0.873032298138353	0.0003758017632799	0.0004241450991168	0.000502215628731	0.0005035884612884	0.0002622362598936	0.0006228914920716	0.0006174531620834	0.0003854438767098	0.0008297114984642	0.0005793793957667	0.0024304043255332	0.0005117980288394	2963	1071	139	35	0.0006173306995949	0.0146999126964053	23.812055201613152
GSE128273_NASCseq_K562	SRR8724040	K562	50	1.0	NASC-seq	PE	UN	Human	946877	909437	0.9604594894585041	0.1023182474431984	816385	710368	0.8701384763316328	679118	648280	0.954591101988167	410307	208114	202193	0.6329163324489419	0.0004614481365299	0.0007943632259395	0.0011214176772514	0.0013876515046684	0.0005550007542931	0.0009664100787418	0.0009216574056558	0.0006179632673814	0.0016147480210374	0.0011766609133937	0.0024974193159844	0.0006023866277066	3465	1023	315	61	0.0010135207095283	0.0185098610804798	18.262933264672505
GSE128273_NASCseq_K562	SRR8724041	K562	50	1.0	NASC-seq	PE	UN	Human	99947	92700	0.9274915705323822	0.13297734627831714	80373	62481	0.7773879287820536	55696	51692	0.9281097385808675	40614	21367	19247	0.7856921767391473	0.0003201452122832	0.0008783215481331	0.0005501976389706	0.0007767028726388	0.0002964810411347	0.0008593216823599	0.0006161673035991	0.0003330418219064	0.0008473797914694	0.0007522668999508	0.0072409083826499	0.0005044533453641	1475	284	64	16	0.0009163967262229	0.0330138585445926	36.02572728589347
GSE128273_NASCseq_K562_SE	A01	K562	0	3.0	NASC-seq	SE	UN	Human	5381529	5311373	0.9869635562681164	0.35701672618360636	3415124	2494294	0.7303670379172177	2387170	1667259	0.6984249131817173	1238826	637368	601458	0.743031526595448	0.0003058371157703	0.0007895687018076	0.0008154399770862	0.0008619662266099	0.0003886277442526	0.0009003132816531	0.0009165296023575	0.0005134931269551	0.0012207865586082	0.0011292195689898	0.0010129116598319	0.000694928530586	4926	513	455	26	0.000989345842776	0.0010174711407736	1.0284281762569467
GSE128273_NASCseq_K562_SE	A02	K562	0	3.0	NASC-seq	SE	UN	Human	8700841	8575864	0.9856362160853186	0.45875354366627086	4641656	3037815	0.6544679312728043	2876836	1681247	0.5844083569588256	1299781	665871	633910	0.7731053200392328	0.0002960825892406	0.0006377232446131	0.0006824293390358	0.0006642025425104	0.0003646233432607	0.0008799307578023	0.0009076652989282	0.0004947338443508	0.0010838124967491	0.0010454520231828	0.0009811479096213	0.000791882797525	5155	602	451	35	0.0009038318183598	0.0011475258367518	1.2696231903344375
GSE128273_NASCseq_K562_SE	A03	K562	50	3.0	NASC-seq	SE	UN	Human	7988741	7881269	0.9865470666779659	0.33392579291482116	5249510	3735300	0.7115521258174573	3593624	2293626	0.6382487427733119	1593560	809510	784050	0.6947776141358705	0.0003515104434757	0.0011230330999878	0.0008311348834579	0.0008350336538352	0.0004354488580746	0.0009270822196897	0.0009269220019032	0.0005537373550464	0.0011953576562912	0.001154433093056	0.0117269610627363	0.0006653032111088	4633	2478	491	135	0.0011685282954945	0.0315580262292892	27.0066427582165
GSE128273_NASCseq_K562_SE	A04	K562	50	3.0	NASC-seq	SE	UN	Human	6995585	6900902	0.9864653206272241	0.4593518354557129	3730960	2070558	0.5549665501640328	1942541	1063005	0.5472239710770583	777558	390061	387497	0.7314716299547038	0.0003074059864147	0.001043574061743	0.0007509046997969	0.0007123583021284	0.0003976447835761	0.0009285466425753	0.0009801321240696	0.000525446211543	0.0011458932236501	0.0011042945673892	0.0058059474605497	0.0007074930239261	4074	1277	317	82	0.001147693199094	0.0295702295679143	25.76492532259965
GSE128273_NASCseq_K562_SE	A05	K562	50	3.0	NASC-seq	SE	UN	Human	8310638	8199124	0.9865817762727723	0.35225189910531907	5310967	3877884	0.7301653352393265	3659606	2149425	0.5873378172404352	1783484	900146	883338	0.8297493515707689	0.000328548017564	0.0014378110736427	0.0006153824779242	0.0005919450163366	0.000321351300248	0.0008634572677954	0.0009418586616549	0.0004740127177443	0.0009707032489415	0.0011388515793007	0.0246139029843337	0.0007562271203454	6703	4686	683	309	0.0013126033359104	0.0505828904165986	38.53631103376058
GSE128273_NASCseq_K562_SE	A06	K562	50	3.0	NASC-seq	SE	UN	Human	6973580	6882197	0.9868958268206574	0.540995266482491	3158961	2087102	0.6606925504936592	1853212	1249359	0.6741587039151484	958311	494594	463717	0.7670421392089863	0.0003406933509225	0.0016368172557913	0.0007368371477307	0.0007591813249648	0.0003979704346209	0.0009590371630608	0.0010042514929339	0.0005110984618561	0.001150081730418	0.0012014632426379	0.0193377107762237	0.0006844685086373	5140	3200	506	177	0.0014632582879399	0.0598644007615336	40.911711387476295
GSE128273_NASCseq_K562_SE	A07	K562	50	3.0	NASC-seq	SE	UN	Human	5685190	5602482	0.9854520253500763	0.4810127011563803	2907617	1653073	0.5685318939874131	1516695	859507	0.5666973254345798	669425	339566	329859	0.778847641729503	0.0003991123414632	0.0015949392590634	0.0008596060824258	0.0009261807203795	0.0004907859821921	0.0010182030920405	0.0010493668430969	0.0006305679323953	0.0014930023195421	0.0013649597331509	0.0102566181574368	0.0010262256268057	3826	1579	324	96	0.001475897584464	0.0514535586187167	34.86255358118343
GSE128273_NASCseq_K562_SE	A08	K562	50	3.0	NASC-seq	SE	UN	Human	5216018	5125146	0.9825782809798586	0.4254460263180795	2944673	1305712	0.44341493945168103	1159699	625493	0.5393580575649372	467120	245251	221869	0.7468029218552406	0.0004403197355092	0.0016525516580202	0.0008584817780672	0.0009828202059577	0.0004884156423487	0.0010753299258495	0.0011021712635221	0.0006134239240877	0.001456661208967	0.0013717214757346	0.0116619470344238	0.0009659141100224	3122	1260	236	66	0.0015405732423046	0.0562742052382629	36.52809466824024
GSE128273_NASCseq_K562_SE	A09	K562	50	3.0	NASC-seq	SE	UN	Human	4397616	4333379	0.9853927673539481	0.3833786520865127	2672054	1455717	0.54479325642371	1345666	783146	0.5819765082866031	657644	331729	325915	0.8397463563626706	0.0003242245003976	0.0011228083858271	0.0005321107135678	0.0004294263628216	0.0002788798222219	0.0008272865155175	0.000872446191403	0.0004270126744168	0.0008319203377505	0.0009985865879283	0.0136264524275857	0.0008670752324396	4411	2346	371	133	0.0011191928700927	0.0544444367467151	48.6461611770285
GSE128273_NASCseq_K562_SE	A10	K562	50	3.0	NASC-seq	SE	UN	Human	6044797	5964956	0.9867917814278958	0.42463984646324293	3431998	1914980	0.5579781806399654	1700525	960709	0.5649484717954749	645933	343070	302863	0.6723503162768331	0.0003688820554268	0.0011579417362613	0.0009459795201321	0.0012369159260301	0.000556423035838	0.0010830579587785	0.0011508415002243	0.0007290081874828	0.0018065326172037	0.0013236842692541	0.005277264410063	0.000786875501366	2415	678	209	57	0.0013115649734604	0.0225798339877018	17.21594769958477
GSE128273_NASCseq_K562_SE	A11	K562	50	3.0	NASC-seq	SE	UN	Human	7272589	7175999	0.9867186224878101	0.46011335843274226	3874226	2142403	0.5529886485713533	2057075	1204835	0.5857030006198121	819601	424214	395387	0.6802599526076185	0.0003560593820484	0.0011112492770958	0.0008425305353875	0.0009726656424525	0.0005162715428337	0.0011306628653885	0.0010895851781873	0.0006195359287288	0.0013447845489734	0.0010959128347236	0.0037812101334463	0.0006046274289198	2906	645	253	41	0.001281061331348	0.0136820672926607	10.680259373891989
GSE128273_NASCseq_K562_SE	A12	K562	50	3.0	NASC-seq	SE	UN	Human	8206129	8100577	0.9871374188731373	0.25608151123061973	6026169	4471976	0.7420926960395569	4282853	2783936	0.6500190410457702	1893244	977754	915490	0.6800601737970988	0.0003919867214498	0.0013599226826191	0.0011157434541904	0.001370928692223	0.0006325672955017	0.0011014994875901	0.0011194141346693	0.0007671853671491	0.0016509914925851	0.0013666369625123	0.0098126318418025	0.0006188084579332	4090	1787	515	113	0.0014075663244852	0.0414146726646778	29.42289250904288
GSE128273_NASCseq_K562_SE	B01	K562	0	3.0	NASC-seq	SE	UN	Human	6373218	6297241	0.9880787068636284	0.3059090481053528	4370858	3370399	0.7711069542867784	3253680	2604969	0.8006223722062403	1782767	907474	875293	0.6843716758241652	0.0003663829520116	0.0009261131904729	0.0011653067069262	0.0015033926089525	0.0006524763217896	0.0011251599620809	0.0011710127302948	0.0007942887024975	0.0019393472900851	0.0014953788938936	0.0011840926047046	0.0007605991710171	5249	374	700	32	0.0012149295368537	0.0012519455018877	1.0304675817906837
GSE128273_NASCseq_K562_SE	B02	K562	0	3.0	NASC-seq	SE	UN	Human	8125744	8015245	0.9864013682931679	0.3455829484937766	5245313	3611695	0.6885566218831937	3377548	1860864	0.5509511633883516	1619221	840497	778724	0.870144728470216	0.00027561056666	0.0006453706818162	0.0005527686985286	0.0004337679029317	0.0002293540838312	0.000843447883018	0.0008949583700552	0.0004361241205661	0.0010179591176591	0.0011679048235575	0.0011281453378618	0.0010713755276894	5902	953	418	37	0.0008922005220724	0.0011493235956559	1.288189781582076
GSE128273_NASCseq_K562_SE	B03	K562	50	3.0	NASC-seq	SE	UN	Human	7027982	6935531	0.9868452992622918	0.37576459538570295	4329404	2957180	0.6830455185055495	2758115	1769402	0.6415258247027408	1392367	713140	679227	0.7869138838997582	0.0003789332599645	0.0016399310356129	0.0006927919450699	0.0006396154525346	0.0003666490076532	0.0009033034327326	0.0009686577632961	0.0005186666519574	0.0010380070063367	0.0012174554188826	0.0235276274679317	0.000827063417329	5646	3569	576	200	0.0014355225496997	0.0549968020605301	38.31134667444397
GSE128273_NASCseq_K562_SE	B04	K562	50	3.0	NASC-seq	SE	UN	Human	7547200	7437235	0.9854296957812169	0.42734268851259916	4258987	2513411	0.5901429142657632	2278230	1252361	0.549707887263358	1067251	535380	531871	0.8521911812967666	0.0003590037882128	0.0014845261607751	0.0005882727289981	0.0004639979170864	0.0002762023757156	0.0008283863859876	0.0008942857759573	0.0004520362318403	0.0008566070282227	0.0011386686134081	0.0254565426674513	0.0008457477970299	5185	3653	476	226	0.0013088136748703	0.0483948746939309	36.976137721609405
GSE128273_NASCseq_K562_SE	B05	K562	50	3.0	NASC-seq	SE	UN	Human	6311206	6234479	0.9878427356039401	0.35412806747765135	4026675	2925728	0.726586575772815	2733016	1868949	0.6838412215662111	1323400	688476	634924	0.7080985088410652	0.0003239083327953	0.0010497698866312	0.0007690728478923	0.00083734326835	0.0004068315056395	0.000923014218189	0.0009550466090351	0.0005170255651365	0.0010901261783932	0.0010462054094472	0.0088628900937608	0.000643344810545	4605	2230	529	126	0.0011403524860406	0.0445896508297933	39.10163863860287
GSE128273_NASCseq_K562_SE	B06	K562	50	3.0	NASC-seq	SE	UN	Human	7585984	7481681	0.9862505641983954	0.36898044704124644	4721087	3099846	0.6565958221062226	2943206	1540289	0.5233371364423693	1228011	627214	600797	0.7972601245610401	0.0003304386860987	0.0011310042533915	0.0006654855465774	0.0006637251861383	0.0003486309141367	0.0009241597369285	0.0009520753860338	0.0004812914327632	0.0010292931423057	0.0011240790619588	0.0191635165382149	0.0007244642246161	4570	2993	390	149	0.00118045220429	0.0461914700436531	39.130317920353136
GSE128273_NASCseq_K562_SE	B07	K562	50	3.0	NASC-seq	SE	UN	Human	6951698	6849296	0.9852694981859108	0.37035455906709247	4312628	2881901	0.6682470642030799	2744707	1300306	0.473750385742449	1188512	596278	592234	0.914024852611616	0.0003237261601753	0.0010184972743977	0.0004611594217881	0.0003658271071738	0.0002225307748707	0.000772610190293	0.0008275875026282	0.000389469858479	0.0007668137171801	0.0009599669073452	0.0249799261739365	0.0007535006731016	5252	3628	396	183	0.0010345880720944	0.0524744978982688	50.720184500134415
GSE128273_NASCseq_K562_SE	B08	K562	50	3.0	NASC-seq	SE	UN	Human	5974657	5891919	0.986151841017819	0.2557570801635257	4385019	2861589	0.6525830332776209	2660465	1342013	0.504427985333391	1107655	568495	539160	0.8253683086527478	0.0003543746410509	0.0012398044607354	0.0005818935096468	0.0005137871636809	0.0003164807642233	0.0008598855460446	0.0009481020611617	0.0004291525004739	0.0008675672851308	0.0010709093916207	0.0174489571636243	0.000845019542301	4370	2414	419	143	0.0012142761573545	0.0731367150811802	60.23070998982556
GSE128273_NASCseq_K562_SE	B09	K562	50	3.0	NASC-seq	SE	UN	Human	4067748	4009496	0.9856795455372358	0.4216470099982641	2318904	1062158	0.45804311002094095	982780	603984	0.6145668410020554	462720	234186	228534	0.7661130096161488	0.0003198093324728	0.0010828035633581	0.0008258582639541	0.0008584644793061	0.000472741668498	0.0008847785650147	0.0009055002407999	0.0005862287030497	0.001171816298594	0.0012051030094751	0.0041860787417328	0.0007837337665382	3134	1031	255	64	0.0011280453685195	0.0173723879900047	15.400433772273583
GSE128273_NASCseq_K562_SE	B10	K562	50	3.0	NASC-seq	SE	UN	Human	4084991	4018833	0.983804615481405	0.488619208611057	2055154	1106398	0.5383528436311829	940958	569383	0.6051098986352207	465908	241492	224416	0.8182681955731028	0.0004186803934207	0.0013785096931322	0.0007407224639893	0.0006428932044612	0.0003623307091654	0.0009248310061066	0.0010143163580046	0.0005912378623591	0.0012342074794892	0.0013517206845904	0.0158158660705917	0.0010951926221637	3904	1805	278	100	0.0013267305237519	0.0676905483806647	51.02057061990021
GSE128273_NASCseq_K562_SE	B11	K562	50	3.0	NASC-seq	SE	UN	Human	7589382	7478191	0.9853491364646028	0.44961100886564676	4115914	2564611	0.623096352353329	2380736	1303363	0.5474622133659507	978335	509413	468922	0.7506235791563823	0.0003939889786176	0.0012159869169219	0.0007298225885276	0.0006882500079941	0.0003497465788032	0.0009466611079567	0.0009881340442317	0.0005326729953036	0.0011373707251412	0.0011829799218181	0.0168551008344358	0.0008156768954884	4509	2605	352	122	0.0012425483929526	0.0483381084205542	38.90239502518626
GSE128273_NASCseq_K562_SE	B12	K562	50	3.0	NASC-seq	SE	UN	Human	8078421	7845573	0.9711765455155159	0.4741921335764768	4125264	1603363	0.3886691857781708	1440514	661830	0.45944017204969895	505328	254969	250359	0.763531420455404	0.0004035897154433	0.0011257967047851	0.0007626364774351	0.0007885416777059	0.0004215803977692	0.0009769718112945	0.0010586936841223	0.0006205532504973	0.0012392415776272	0.0012934015608205	0.0057591476237207	0.000890111687462	2453	728	174	40	0.0012311134743492	0.0253982451995978	20.630303971794888
GSE128273_NASCseq_K562_SE	C01	K562	0	3.0	NASC-seq	SE	UN	Human	5725693	5649111	0.9866248504766147	0.4637473046643976	3029351	1949938	0.6436817655002672	1851640	1148973	0.6205164070769696	985804	498771	487033	0.8579870893397843	0.0002938934868507	0.0005772397013632	0.0005744390132281	0.0004644950748761	0.0002700216505311	0.0008184993628103	0.0008845444175415	0.0004371185162049	0.0009974377304333	0.001107350078395	0.0010518135756737	0.000893654007588	5636	817	418	42	0.000846803389835	0.0011398603791749	1.346074416869079
GSE128273_NASCseq_K562_SE	C02	K562	0	3.0	NASC-seq	SE	UN	Human	6419135	6332458	0.9864970903400536	0.345043425475542	4147485	2812193	0.6780477807635229	2512022	1471075	0.5856138998782654	1252383	653428	598955	0.8513386469078735	0.0002620646574108	0.0005787008106063	0.000551508507056	0.0005049242673395	0.0002478458199039	0.0007811855315637	0.0008605287686481	0.0004127521171341	0.0009363759770159	0.0010524994250634	0.0009428263580164	0.0008908906144592	6032	1024	526	41	0.0008278561666515	0.0011027260854883	1.332026177866762
GSE128273_NASCseq_K562_SE	C03	K562	50	3.0	NASC-seq	SE	UN	Human	6617927	6532006	0.9870169314348738	0.4122669207591052	3839076	2381443	0.6203167116254015	2180386	1219415	0.5592656529623654	982885	491622	491263	0.8060299405862648	0.0003122003871403	0.0010642735937644	0.0006931977387542	0.0006368441919928	0.0003628523620555	0.0009072243114445	0.0009932361078766	0.0004999440980476	0.0011249352489394	0.0011231955404977	0.0159927661324248	0.0008248856137874	4547	2796	368	147	0.0011562315829391	0.0366364018660654	31.6860414528172
GSE128273_NASCseq_K562_SE	C04	K562	50	3.0	NASC-seq	SE	UN	Human	7257942	7077943	0.975199719149037	0.36805975973527905	4472837	2763367	0.6178107988285735	2506047	1335914	0.5330761952988112	1131686	569896	561790	0.8471248897758389	0.0003381161242252	0.0010666888108309	0.0005531726821844	0.0005029443066814	0.0002751296295936	0.0008247594215636	0.0008662285268536	0.0004542973905102	0.0008665358999189	0.001048824231924	0.0181888714140335	0.0008134393318811	5308	3446	431	183	0.0010880713420297	0.0379440112886371	34.8727237111621
GSE128273_NASCseq_K562_SE	C05	K562	50	3.0	NASC-seq	SE	UN	Human	7413901	7315950	0.9867881969289851	0.351385671033837	4745230	3297569	0.6949229015242675	3135029	1945781	0.620658054518794	1525593	779012	746581	0.7840517509421666	0.0003412957842961	0.0012339975700959	0.0006309401083796	0.0005958674699475	0.0003113642714982	0.0009083125893926	0.0009429550921872	0.0004529580654305	0.0009708803658686	0.0010976314335595	0.0228389311004242	0.0007603553989236	5982	4066	554	222	0.001224191711032	0.0570756066303052	46.62309515409956
GSE128273_NASCseq_K562_SE	C06	K562	50	3.0	NASC-seq	SE	UN	Human	6209108	6131518	0.9875038411314475	0.43358789780931895	3472966	2511035	0.7230232026458077	2298599	1452121	0.6317417696605628	1145256	585484	559772	0.788678078479686	0.0003428069347995	0.0014224801198157	0.000722970712839	0.0007106649513541	0.0003664796319592	0.0009474812932903	0.0009863360601078	0.00050510036248	0.0011067106911911	0.0011940920577787	0.0182323130137985	0.0007776588353762	5464	3321	569	238	0.0013458618345739	0.0587439129259693	43.64780352402694
GSE128273_NASCseq_K562_SE	C07	K562	50	3.0	NASC-seq	SE	UN	Human	5805585	5731762	0.9872841410469402	0.3062135168906176	3976619	2778293	0.6986570752692174	2651337	1682098	0.6344338724198395	1229733	638446	591287	0.7310709601937581	0.0003201826939223	0.0010082308480398	0.0008268947042245	0.0009241999173349	0.0004562673570836	0.0009491094559766	0.0009756932582764	0.000567347561294	0.0012721634218389	0.0011427854014937	0.0100466484125192	0.0006561279683672	4575	2491	479	130	0.0011346046153599	0.0373604272553962	32.928146730252884
GSE128273_NASCseq_K562_SE	C08	K562	50	3.0	NASC-seq	SE	UN	Human	6791778	6706102	0.9873853356219829	0.45159572580315654	3677655	2568563	0.6984241316817374	2392266	1345702	0.5625218934683685	1120668	572752	547916	0.8327757557022283	0.0003065441764896	0.0014210283303377	0.0005936082767232	0.0005176549727158	0.0002872976814326	0.0008738223597898	0.0009221968102189	0.0004291596913678	0.0009019063332536	0.001087061366126	0.0217874569006563	0.0008133228108936	5886	3834	568	252	0.0013004255525734	0.0544231818872048	41.85028645392579
GSE128273_NASCseq_K562_SE	C09	K562	50	3.0	NASC-seq	SE	UN	Human	4509447	4448785	0.9865477962153675	0.38450588194304736	2738201	1821173	0.6650983620267468	1669069	964853	0.5780785575671228	848369	428401	419968	0.8792728011417283	0.0003586165739492	0.0013090880345777	0.0005241708946238	0.0004460306894901	0.0002653889317773	0.000847203128366	0.0009159725958405	0.0004663290969934	0.0010113474748449	0.0013061123342111	0.0242731834376795	0.0011774061917104	5419	3372	435	198	0.0012339902878729	0.0650109914470062	52.68355195814895
GSE128273_NASCseq_K562_SE	C10	K562	50	3.0	NASC-seq	SE	UN	Human	5034725	4956729	0.9845083892367508	0.4223273049626074	2863367	1438326	0.5023198213851037	1331313	746222	0.5605158215986774	597440	315884	281556	0.8006196547408144	0.0003854682381987	0.0022969778769086	0.0006779511566552	0.0006426293712965	0.0003347192246814	0.0009484696993844	0.0009794805899825	0.0005655919959632	0.0010937008556485	0.0013411594845044	0.0165355920551599	0.0010924776086157	4006	1865	290	103	0.0017829085265723	0.0575005359844066	32.25097369125981
GSE128273_NASCseq_K562_SE	C11	K562	50	3.0	NASC-seq	SE	UN	Human	5640196	5552481	0.9844482354868519	0.4025197024537319	3317498	1500327	0.45224654242444157	1271704	604737	0.4755328283940288	514667	270164	244503	0.8510592207852339	0.0003437039462724	0.0010355710716531	0.0006136590417977	0.0005166766534624	0.0003001754185823	0.0008275971174929	0.0009316648517549	0.0004850201625882	0.0010897488915215	0.0012319151918079	0.0073659675696457	0.0011194734692145	3664	1579	228	66	0.0010962061888859	0.0199744892416196	18.22147096425287
GSE128273_NASCseq_K562_SE	C12	K562	50	3.0	NASC-seq	SE	UN	Human	6159463	6059104	0.9837065341572796	0.39229546150718	3682145	1659984	0.4508198346344318	1481882	745067	0.5027842972652343	538408	273621	264787	0.722630313783861	0.0004027634216308	0.001087220193918	0.000846066143045	0.000874327085373	0.0004233056531729	0.0009817396426467	0.0010344916526918	0.0005478747839296	0.0012034790048779	0.0011327552382891	0.0064938755473487	0.0007591361655082	2494	901	229	66	0.0012047110334566	0.0228164656498583	18.93936804446089
GSE128273_NASCseq_K562_SE	D01	K562	0	3.0	NASC-seq	SE	UN	Human	310250	305021	0.9831458501208703	0.6272453372062907	113698	52567	0.46233882742000737	49174	38260	0.7780534428763167	33737	16730	17007	0.8817825405122843	0.0003484843933066	0.0006308769189172	0.000560779483482	0.0004006403596121	0.0003092079123977	0.0006150910085331	0.0005556620042153	0.0003588287550732	0.0006462401365639	0.0009333157838057	0.0009831723961885	0.0006222105225371	1386	112	37	6	0.0006971604512262	0.0010780028234254	1.5462765013839086
GSE128273_NASCseq_K562_SE	D02	K562	0	3.0	NASC-seq	SE	UN	Human	6366036	6276796	0.9859818574698603	0.3562307903586479	4040808	2697409	0.6675419866521746	2499547	1444099	0.5777442872648524	1271628	652532	619096	0.8805684374824718	0.0002640897889077	0.0005663954003454	0.0006006951138527	0.0004933465277464	0.0002785139143642	0.000850862455781	0.0009129808736181	0.0004669458908761	0.0011034971151639	0.0012707418284973	0.0010501562815046	0.0010504177420502	6003	1084	445	45	0.0008610900439153	0.0011666602973688	1.3548644600094906
GSE128273_NASCseq_K562_SE	D03	K562	50	3.0	NASC-seq	SE	UN	Human	4811783	4739692	0.9850178197977756	0.2717841159298958	3451519	1997800	0.5788176162437466	1902117	1137277	0.5979006549018804	867573	435976	431597	0.7628510908072528	0.000289698608555	0.0009279664639279	0.0007501745140746	0.0007327160777463	0.0003760850008721	0.000936256387039	0.0009314746921144	0.0005367651381362	0.0011251286222216	0.0011746902177273	0.0088037321075888	0.0007707907566619	3925	2099	285	101	0.0010749371194424	0.0111611126578034	10.383037720003824
GSE128273_NASCseq_K562_SE	D04	K562	50	3.0	NASC-seq	SE	UN	Human	4737566	4664521	0.9845817451408593	0.423588402753466	2688684	1720275	0.6398204474754192	1575304	1024257	0.6501964065348657	875618	445191	430427	0.8548811479931306	0.0003131163827439	0.0011729930026523	0.0005952371347289	0.0004661052977996	0.0002729160118874	0.0007751668460747	0.0008381629793889	0.0004370931941399	0.0008429752668361	0.0010535415293154	0.0130381494716114	0.0008108356450631	5439	2858	530	199	0.0011166455078646	0.0160840201815807	14.403873089803112
GSE128273_NASCseq_K562_SE	D05	K562	50	3.0	NASC-seq	SE	UN	Human	6792236	6690671	0.9850468976637443	0.3018378874106947	4671173	3332053	0.713322542325022	3132099	1987765	0.6346430939762759	1465220	748513	716707	0.7371193274858949	0.0003891424026659	0.0011682276654753	0.000841841129042	0.0009888860313649	0.0005614818914263	0.0010277902855325	0.0010754550832154	0.0006403656890226	0.0012849365209187	0.0012551804870371	0.0150159312580234	0.0007148850775413	5285	3255	519	176	0.0012736435990498	0.0401221932101085	31.501899934990075
GSE128273_NASCseq_K562_SE	D06	K562	50	3.0	NASC-seq	SE	UN	Human	5091875	5016695	0.9852353013379158	0.48837312214515727	2566676	1647154	0.6417459780665733	1463529	981720	0.6707895777944953	769182	392751	376431	0.7835044615572668	0.0003912724805634	0.0013857567019954	0.0008316836411976	0.0008637678435834	0.0004454546955194	0.0009619377096724	0.0009624598420983	0.000657701751655	0.0014307829138346	0.0014361686557274	0.0165571869068315	0.0010141909946925	4851	2828	455	166	0.0013234315900564	0.0400672819491191	30.275295111711166
GSE128273_NASCseq_K562_SE	D07	K562	50	3.0	NASC-seq	SE	UN	Human	5609116	5521780	0.9844296320489717	0.3208155703414479	3750307	2508232	0.6688071136576286	2345568	1278754	0.5451788223577402	1009229	519725	489504	0.7892284207908636	0.0003184128642642	0.0010208324344809	0.0007087527687245	0.0006976373771576	0.0003585767184647	0.0009329417687096	0.0010037971168524	0.0004859217424553	0.0010242450566956	0.0010848140990257	0.0083174539535632	0.0007140991669501	4154	1850	382	122	0.0011458842247667	0.0446597527946928	38.97405325026058
GSE128273_NASCseq_K562_SE	D08	K562	50	3.0	NASC-seq	SE	UN	Human	5239941	5167213	0.9861204544096966	0.44422825225126195	2871791	1822605	0.6346579538692056	1614296	938892	0.5816108074355633	792538	406164	386374	0.8441205165237322	0.000318732278043	0.0014047114250135	0.0005898182430671	0.0004849870559568	0.0002814719727814	0.0007903377156446	0.0008542180219386	0.0004304942369	0.0008713343328244	0.0011091366569211	0.0208059938156403	0.0008506103957811	5451	3257	442	174	0.0012432115136016	0.0669760071956223	53.87338072633263
GSE128273_NASCseq_K562_SE	D09	K562	50	3.0	NASC-seq	SE	UN	Human	2920643	2876097	0.98474787914853	0.3996645453891159	1726623	975307	0.5648638990677177	882494	533778	0.604851704374194	434100	230156	203944	0.8132594449377831	0.0002848155518054	0.0009294845988728	0.0006406980610085	0.0005057087591389	0.0003012084499638	0.0008220191967044	0.0009071035227806	0.0004535517613903	0.0009676134332546	0.0011844156076611	0.0127367327972372	0.0009044628276685	3407	1978	266	104	0.0010326502700678	0.0261829487215472	25.35509792664423
GSE128273_NASCseq_K562_SE	D10	K562	50	3.0	NASC-seq	SE	UN	Human	3329658	3280268	0.985166644742493	0.4173238284188975	1911334	1090961	0.5707851165730322	974450	644873	0.6617815177792601	524381	273440	250941	0.813153907823711	0.0003290051844361	0.0011840601973067	0.000663723431319	0.0006321080120826	0.0003508216938258	0.00084875089074	0.0009263318087455	0.0004692840449882	0.0010239954607928	0.0011332317957644	0.010382329743255	0.0008189866187989	4098	1712	315	109	0.0011752984974396	0.0431999765286514	36.756599810825065
GSE128273_NASCseq_K562_SE	D11	K562	50	3.0	NASC-seq	SE	UN	Human	4787701	4715267	0.9848708179562592	0.33204079429648414	3149606	1574496	0.4999025274907401	1492489	838714	0.5619565705341882	634058	337010	297048	0.7559883345216606	0.0003578060298626	0.0010002678522423	0.0008757937280201	0.0009114850016731	0.0004534172839955	0.0009804664346229	0.0010023685121463	0.0006579359999004	0.0013922848840855	0.0012731054238311	0.0037183623885851	0.0008890279607849	3366	942	258	64	0.0011494177112399	0.0092197042530319	8.021195569612507
GSE128273_NASCseq_K562_SE	D12	K562	50	3.0	NASC-seq	SE	UN	Human	5765137	5673183	0.9840499887513514	0.42739816431093447	3248475	1637213	0.5039943358037233	1429127	765537	0.5356675788785741	625410	319191	306219	0.8169559407318	0.0003916983378149	0.0012347331107299	0.0006282985797445	0.0005149101973307	0.0003277962528004	0.0009372346020392	0.0009067169391041	0.0004827745057319	0.0009163372779806	0.0010476464201692	0.0183903209313479	0.0008844649901569	3948	2024	303	89	0.0012206164390211	0.0502404756496944	41.15992054800051
